2	0.000002
3	0.000001
4	0.000002
5	0.000002
6	0.000003
7	0.000004
8	0.000005
9	0.000008
10	0.000010
11	0.000013
12	0.000016
13	0.000022
14	0.000028
15	0.000034
16	0.000040
17	0.000050
18	0.000061
19	0.000071
20	0.000084
21	0.000096
22	0.000118
23	0.000136
24	0.000166
25	0.000166
26	0.000174
27	0.000211
28	0.000226
29	0.000253
30	0.000271
31	0.000305
32	0.000369
33	0.000382
34	0.000400
35	0.000375
36	0.000319
37	0.000352
38	0.000341
39	0.000368
40	0.000381
41	0.000410
42	0.000442
43	0.000749
44	0.000843
45	0.000918
46	0.000964
47	0.001053
48	0.001105
49	0.001284
50	0.000813
51	0.000747
52	0.001440
53	0.001392
54	0.001441
55	0.001538
56	0.001623
57	0.001709
58	0.001094
59	0.000983
60	0.001034
61	0.001088
62	0.001166
63	0.001191
64	0.001250
65	0.001341
66	0.001382
67	0.001346
68	0.001406
69	0.001468
70	0.001542
71	0.001606
72	0.001678
73	0.001637
74	0.001994
75	0.001857
76	0.001867
77	0.001969
78	0.001908
79	0.002027
80	0.002051
81	0.002135
82	0.002171
83	0.002171
84	0.002249
85	0.002335
86	0.002401
87	0.002390
88	0.002465
89	0.002549
90	0.002586
91	0.002616
92	0.002745
93	0.002791
94	0.002745
95	0.002827
96	0.002905
97	0.002932
98	0.002965
99	0.003068
100	0.003113
101	0.003126
102	0.003207
103	0.003250
104	0.003260
105	0.003389
106	0.003516
107	0.003615
108	0.003683
109	0.003812
110	0.003901
111	0.003986
112	0.004083
113	0.004214
114	0.004315
115	0.004424
116	0.004562
117	0.004657
118	0.004799
119	0.004951
120	0.005048
121	0.005153
122	0.005276
123	0.005473
124	0.005563
125	0.005762
126	0.005842
127	0.005998
128	0.006108
129	0.006232
130	0.006391
131	0.006557
132	0.006704
133	0.006866
134	0.007005
135	0.008264
136	0.010929
137	0.009276
138	0.010635
139	0.007870
140	0.008010
141	0.008226
142	0.008389
143	0.008523
144	0.008676
145	0.008857
146	0.009044
147	0.009242
148	0.009439
149	0.009627
150	0.009823
151	0.010268
152	0.010204
153	0.010409
154	0.010613
155	0.010879
156	0.011092
157	0.011318
158	0.011551
159	0.011694
160	0.011932
161	0.012139
162	0.012380
163	0.012615
164	0.012853
165	0.013100
166	0.013303
167	0.013548
168	0.013838
169	0.014021
170	0.014337
171	0.014622
172	0.014897
173	0.015131
174	0.015422
175	0.015628
176	0.015895
177	0.016153
178	0.016434
179	0.016795
180	0.017049
181	0.017341
182	0.017589
183	0.017931
184	0.018161
185	0.018482
186	0.018792
187	0.019284
188	0.019978
189	0.020005
190	0.020225
191	0.020474
192	0.021344
193	0.021575
194	0.025792
195	0.022631
196	0.023039
197	0.022943
198	0.023334
199	0.023681
200	0.023605
201	0.023892
202	0.024440
203	0.025122
204	0.025678
205	0.025248
206	0.025667
207	0.025895
208	0.026263
209	0.026665
210	0.027674
211	0.027458
212	0.027860
213	0.028275
214	0.028717
215	0.029125
216	0.030061
217	0.029905
218	0.030327
219	0.030910
220	0.031220
221	0.031730
222	0.032157
223	0.032488
224	0.032940
225	0.034945
226	0.034698
227	0.037044
228	0.036166
229	0.035698
230	0.035831
231	0.036834
232	0.039741
233	0.037016
234	0.037413
235	0.039029
236	0.038889
237	0.039414
238	0.039925
239	0.040358
240	0.040812
241	0.041227
242	0.041709
243	0.042592
244	0.043397
245	0.043555
246	0.043976
247	0.047516
248	0.045298
249	0.045751
250	0.046174
251	0.046784
252	0.059644
253	0.063181
254	0.049713
255	0.049826
256	0.049079
257	0.049581
258	0.050160
259	0.050875
260	0.051516
261	0.052059
262	0.052674
263	0.053355
264	0.053800
265	0.054468
266	0.054992
267	0.056184
268	0.062472
269	0.058936
270	0.057579
271	0.067613
272	0.058791
273	0.066932
274	0.066861
275	0.065689
276	0.061426
277	0.062094
278	0.062686
279	0.063277
280	0.065137
281	0.064590
282	0.066744
283	0.070593
284	0.068307
285	0.069232
286	0.071001
287	0.072559
288	0.084757
289	0.070642
290	0.072103
291	0.071971
292	0.072541
293	0.073395
294	0.074182
295	0.074790
296	0.075530
297	0.076266
298	0.077099
299	0.078269
300	0.079004
301	0.079827
302	0.080590
303	0.082925
304	0.083678
305	0.084474
306	0.084207
307	0.084630
308	0.085533
309	0.088018
310	0.089309
311	0.088442
312	0.089148
313	0.089794
314	0.090586
315	0.091865
316	0.095507
317	0.094337
318	0.094481
319	0.094966
320	0.097804
321	0.098909
322	0.097741
323	0.098687
324	0.101006
325	0.101287
326	0.104558
327	0.104591
328	0.105442
329	0.110357
330	0.105073
331	0.106422
332	0.107323
333	0.108343
334	0.111290
335	0.112420
336	0.110766
337	0.111737
338	0.115198
339	0.113910
340	0.118008
341	0.115914
342	0.117028
343	0.117831
344	0.118949
345	0.120384
346	0.120661
347	0.122314
348	0.123550
349	0.124318
350	0.125550
351	0.126788
352	0.127590
353	0.128418
354	0.130037
355	0.130706
356	0.134180
357	0.132966
358	0.134113
359	0.135743
360	0.135921
361	0.137140
362	0.138233
363	0.142826
364	0.141102
365	0.142317
366	0.143693
367	0.143948
368	0.145159
369	0.146245
370	0.147523
371	0.149061
372	0.150210
373	0.151336
374	0.152640
375	0.153636
376	0.158699
377	0.156083
378	0.157275
379	0.159416
380	0.160710
381	0.162054
382	0.163096
383	0.163608
384	0.168627
385	0.166446
386	0.167513
387	0.169122
388	0.170370
389	0.175881
390	0.173237
391	0.174175
392	0.175422
393	0.176790
394	0.178439
395	0.180332
396	0.185747
397	0.183120
398	0.184674
399	0.185344
400	0.186463
401	0.187738
402	0.193919
403	0.195185
404	0.192288
405	0.193831
406	0.195478
407	0.196378
408	0.197833
409	0.199327
410	0.200901
411	0.203212
412	0.204709
413	0.206297
414	0.207669
415	0.208250
416	0.209633
417	0.211501
418	0.212831
419	0.214567
420	0.216184
421	0.217703
422	0.219209
423	0.220585
424	0.222324
425	0.223542
426	0.225215
427	0.232222
428	0.230617
429	0.232168
430	0.234533
431	0.234607
432	0.235246
433	0.236983
434	0.238533
435	0.240558
436	0.242427
437	0.243735
438	0.245365
439	0.247053
440	0.248513
441	0.250171
